pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name,Day Name,WEEK NAME,Day of Week,Month Name
26974,11869,thai_ckn_l,1,17-Jul-15,20:17:34,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,July
26975,11870,thai_ckn_l,1,17-Jul-15,20:27:08,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,July
27833,12257,thai_ckn_l,1,24-Jul-15,12:43:56,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,July
27846,12263,thai_ckn_l,1,24-Jul-15,13:21:19,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,July
27851,12264,thai_ckn_l,1,24-Jul-15,13:23:41,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,July
27902,12282,thai_ckn_l,1,24-Jul-15,17:59:57,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,July
27915,12289,thai_ckn_l,1,24-Jul-15,18:18:15,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,July
27954,12306,thai_ckn_l,1,24-Jul-15,19:56:53,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,July
28780,12687,thai_ckn_l,1,31-Jul-15,15:40:23,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,July
28807,12702,thai_ckn_l,1,31-Jul-15,18:03:06,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,July
28829,12712,thai_ckn_l,1,31-Jul-15,19:16:22,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,July
28845,12720,thai_ckn_l,1,31-Jul-15,20:14:21,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,July
29638,13097,thai_ckn_l,1,07-Aug-15,12:31:36,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,August
29739,13139,thai_ckn_l,1,07-Aug-15,20:00:17,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,August
29769,13152,thai_ckn_l,1,07-Aug-15,22:21:34,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,August
30644,13526,thai_ckn_l,1,14-Aug-15,13:03:22,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,August
30706,13560,thai_ckn_l,1,14-Aug-15,17:31:54,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,August
30736,13573,thai_ckn_l,1,14-Aug-15,19:13:01,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,August
30777,13590,thai_ckn_l,1,14-Aug-15,22:59:14,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,August
31590,13948,thai_ckn_l,1,21-Aug-15,12:18:36,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,August
31622,13963,thai_ckn_l,1,21-Aug-15,14:36:41,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,August
31627,13967,thai_ckn_l,1,21-Aug-15,16:40:33,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,August
31672,13984,thai_ckn_l,1,21-Aug-15,18:18:00,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,August
31713,14004,thai_ckn_l,1,21-Aug-15,20:35:51,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,August
31715,14005,thai_ckn_l,1,21-Aug-15,20:44:48,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,August
31718,14006,thai_ckn_l,1,21-Aug-15,20:50:57,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,August
32462,14347,thai_ckn_l,1,28-Aug-15,11:24:33,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,August
32606,14408,thai_ckn_l,1,28-Aug-15,21:40:42,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,August
32614,14411,thai_ckn_l,1,28-Aug-15,22:12:29,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,August
33369,14747,thai_ckn_l,1,04-Sep-15,12:24:33,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,September
33385,14752,thai_ckn_l,1,04-Sep-15,12:47:44,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,September
33459,14777,thai_ckn_l,1,04-Sep-15,17:49:09,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,September
33470,14782,thai_ckn_l,1,04-Sep-15,18:26:00,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,September
33473,14784,thai_ckn_l,1,04-Sep-15,18:35:17,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,September
33495,14792,thai_ckn_l,1,04-Sep-15,19:17:30,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,September
33498,14794,thai_ckn_l,1,04-Sep-15,20:11:28,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,September
34374,15174,thai_ckn_l,1,11-Sep-15,14:11:00,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,September
34389,15177,thai_ckn_l,1,11-Sep-15,14:21:58,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,September
34429,15197,thai_ckn_l,1,11-Sep-15,17:39:14,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,September
34471,15215,thai_ckn_l,1,11-Sep-15,19:23:28,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,September
35317,15593,thai_ckn_l,1,18-Sep-15,11:48:24,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,September
35357,15610,thai_ckn_l,1,18-Sep-15,13:18:37,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,September
35377,15615,thai_ckn_l,1,18-Sep-15,13:50:36,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,September
35442,15650,thai_ckn_l,1,18-Sep-15,20:48:30,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,September
35456,15655,thai_ckn_l,1,18-Sep-15,21:11:24,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,September
37027,16346,thai_ckn_l,1,02-Oct-15,16:28:12,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,October
37043,16353,thai_ckn_l,1,02-Oct-15,18:07:51,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,October
37071,16367,thai_ckn_l,1,02-Oct-15,20:35:06,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,October
37781,16680,thai_ckn_l,1,09-Oct-15,14:29:35,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,October
37782,16681,thai_ckn_l,1,09-Oct-15,14:43:45,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,October
37788,16684,thai_ckn_l,1,09-Oct-15,15:34:09,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,October
37803,16690,thai_ckn_l,1,09-Oct-15,17:56:10,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,October
37805,16691,thai_ckn_l,1,09-Oct-15,18:04:48,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,October
37867,16716,thai_ckn_l,1,09-Oct-15,21:33:13,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,October
38677,17049,thai_ckn_l,1,16-Oct-15,11:49:41,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,October
38682,17052,thai_ckn_l,1,16-Oct-15,12:07:20,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,October
38697,17058,thai_ckn_l,1,16-Oct-15,13:02:11,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,October
38761,17087,thai_ckn_l,1,16-Oct-15,18:05:58,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,October
38780,17096,thai_ckn_l,1,16-Oct-15,19:10:16,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,October
38790,17100,thai_ckn_l,1,16-Oct-15,20:19:22,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,October
39523,17404,thai_ckn_l,1,23-Oct-15,13:34:07,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,October
39573,17425,thai_ckn_l,1,23-Oct-15,17:31:26,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,October
39591,17434,thai_ckn_l,1,23-Oct-15,18:53:33,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,October
39610,17441,thai_ckn_l,1,23-Oct-15,19:32:06,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,October
40262,17750,thai_ckn_l,1,30-Oct-15,11:45:40,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,October
40334,17775,thai_ckn_l,1,30-Oct-15,15:36:31,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,October
40352,17783,thai_ckn_l,1,30-Oct-15,17:47:31,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,October
40363,17787,thai_ckn_l,1,30-Oct-15,18:26:46,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,October
40370,17790,thai_ckn_l,1,30-Oct-15,19:04:33,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,October
41214,18151,thai_ckn_l,1,06-Nov-15,11:46:23,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,November
41235,18159,thai_ckn_l,1,06-Nov-15,12:29:31,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,November
41294,18179,thai_ckn_l,1,06-Nov-15,16:19:50,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,November
41307,18185,thai_ckn_l,1,06-Nov-15,17:38:35,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,November
41329,18194,thai_ckn_l,1,06-Nov-15,18:35:12,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,November
41368,18213,thai_ckn_l,1,06-Nov-15,21:57:44,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,November
42203,18563,thai_ckn_l,1,13-Nov-15,12:51:24,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,November
42225,18572,thai_ckn_l,1,13-Nov-15,13:20:49,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,November
42246,18582,thai_ckn_l,1,13-Nov-15,16:06:22,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,November
43115,18953,thai_ckn_l,1,20-Nov-15,11:41:52,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,November
43123,18956,thai_ckn_l,1,20-Nov-15,12:21:50,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,November
43144,18962,thai_ckn_l,1,20-Nov-15,13:02:19,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,November
43216,18995,thai_ckn_l,1,20-Nov-15,18:21:24,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,November
43231,19002,thai_ckn_l,1,20-Nov-15,19:33:03,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,November
44149,19404,thai_ckn_l,1,27-Nov-15,11:32:40,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,November
44190,19423,thai_ckn_l,1,27-Nov-15,13:09:42,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,November
44248,19449,thai_ckn_l,1,27-Nov-15,16:40:22,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,November
44284,19464,thai_ckn_l,1,27-Nov-15,18:40:51,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,November
44295,19470,thai_ckn_l,1,27-Nov-15,18:57:57,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,November
44311,19477,thai_ckn_l,1,27-Nov-15,19:32:49,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,November
44391,19512,thai_ckn_l,1,27-Nov-15,22:11:35,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,November
45162,19851,thai_ckn_l,1,04-Dec-15,12:29:11,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,December
45167,19854,thai_ckn_l,1,04-Dec-15,12:41:47,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,December
45199,19865,thai_ckn_l,1,04-Dec-15,13:46:51,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,December
45201,19867,thai_ckn_l,1,04-Dec-15,13:58:30,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,December
45313,19912,thai_ckn_l,1,04-Dec-15,20:47:24,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,December
46165,20274,thai_ckn_l,1,11-Dec-15,12:07:10,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,December
46202,20292,thai_ckn_l,1,11-Dec-15,13:45:57,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,December
46226,20299,thai_ckn_l,1,11-Dec-15,15:23:36,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,December
46227,20300,thai_ckn_l,1,11-Dec-15,15:44:30,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,December
46261,20316,thai_ckn_l,1,11-Dec-15,18:58:21,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,December
46301,20336,thai_ckn_l,1,11-Dec-15,21:40:05,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,December
47140,20715,thai_ckn_l,1,18-Dec-15,13:45:05,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,December
47141,20716,thai_ckn_l,1,18-Dec-15,13:46:55,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,December
47161,20726,thai_ckn_l,1,18-Dec-15,16:04:59,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,December
47184,20737,thai_ckn_l,1,18-Dec-15,17:44:54,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,December
47197,20743,thai_ckn_l,1,18-Dec-15,18:23:43,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,December
47214,20749,thai_ckn_l,1,18-Dec-15,18:57:32,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,December
47244,20762,thai_ckn_l,1,18-Dec-15,21:20:32,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,FRI,5,December
857,377,thai_ckn_l,1,07-Jan-15,12:03:18,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,January
859,379,thai_ckn_l,1,07-Jan-15,12:25:37,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,January
908,394,thai_ckn_l,1,07-Jan-15,14:02:18,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,January
921,400,thai_ckn_l,1,07-Jan-15,16:03:07,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,January
1817,801,thai_ckn_l,1,14-Jan-15,13:10:53,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,January
1842,817,thai_ckn_l,1,14-Jan-15,17:10:38,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,January
2725,1206,thai_ckn_l,1,21-Jan-15,12:38:38,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,January
2763,1222,thai_ckn_l,1,21-Jan-15,15:32:23,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,January
2766,1224,thai_ckn_l,1,21-Jan-15,15:45:47,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,January
2780,1230,thai_ckn_l,1,21-Jan-15,16:38:28,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,January
2795,1235,thai_ckn_l,1,21-Jan-15,17:55:58,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,January
2812,1242,thai_ckn_l,1,21-Jan-15,18:50:51,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,January
3666,1629,thai_ckn_l,1,28-Jan-15,12:17:09,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,January
